,timestamp,open,high,low,close,volume_base,volume,volume_quote,time,sma1,sma2,sma3,sma4,val,up,down,compra,venda,compra_price,venda_price,avgCandleSize,volumeThreshold11,bullElephantBar,bearElephantBar,compra_price_elephant,venda_price_elephant
149,1743180960000,129.78,129.83,129.51,129.51,272.9767,35401.728481,35401.728481,28-03-2025 16:56:00,129.42625,129.56300000000002,129.7135,,129.6575,False,True,False,True,,129.51,,,False,False,,
150,1743181020000,129.51,129.53,129.38,129.38,363.9435,47111.210033,47111.210033,28-03-2025 16:57:00,129.45250000000001,129.537,129.71775,,129.45,False,True,False,False,,,,,False,False,,
151,1743181080000,129.38,129.41,129.34,129.37,585.1507,75698.094473,75698.094473,28-03-2025 16:58:00,129.47125,129.5185,129.7145,,129.375,False,True,False,False,,,,,False,False,,
152,1743181140000,129.37,129.42,129.34,129.42,246.9832,31954.530925,31954.530925,28-03-2025 16:59:00,129.485,129.50400000000002,129.70925,,129.3875,True,False,False,False,,,,,False,False,,
153,1743181200000,129.42,129.5,129.36,129.46,303.1113,39227.794136,39227.794136,28-03-2025 17:00:00,129.4925,129.4855,129.70175,,129.435,True,False,False,False,,,,,False,False,,
154,1743181260000,129.46,129.46,129.3,129.3,307.029,39720.616797,39720.616797,28-03-2025 17:01:00,129.47625,129.467,129.68675000000002,,129.38,False,True,False,True,,129.3,,,False,False,,
155,1743181320000,129.3,129.47,129.26,129.46,265.8973,34392.492452,34392.492452,28-03-2025 17:02:00,129.46,129.454,129.67675000000003,,129.3725,False,True,False,False,,,,,False,False,,
156,1743181380000,129.46,129.53,129.32,129.41,160.2786,20741.412286,20741.412286,28-03-2025 17:03:00,129.41375,129.446,129.6645,,129.43,True,False,False,False,,,,,False,False,,
157,1743181440000,129.41,129.47,129.32,129.33,341.3699,44167.093684,44167.093684,28-03-2025 17:04:00,129.39125,129.43200000000002,129.65,,129.3825,False,True,False,True,,129.33,,,False,False,,
158,1743181500000,129.33,129.39,129.23,129.23,163.2392,21105.163081,21105.163081,28-03-2025 17:05:00,129.3725,129.416,129.63174999999998,,129.29500000000002,False,True,False,False,,,,,False,False,,
159,1743181560000,129.23,129.42,129.23,129.36,197.6987,25565.180229,25565.180229,28-03-2025 17:06:00,129.37125,129.404,129.613,,129.31,True,False,False,False,,,,,False,False,,
160,1743181620000,129.36,129.36,129.11,129.29,223.4421,28873.510907,28873.510907,28-03-2025 17:07:00,129.355,129.39249999999998,129.59025000000003,,129.28,False,True,False,True,,129.29,,,False,False,,
161,1743181680000,129.29,129.32,129.23,129.31,211.2812,27310.009993,27310.009993,28-03-2025 17:08:00,129.33625,129.3865,129.57125,,129.28750000000002,True,False,False,False,,,,,False,False,,
162,1743181740000,129.31,129.36,129.25,129.28,304.1387,39327.865662,39327.865662,28-03-2025 17:09:00,129.33375,129.392,129.556,,129.3,True,False,False,False,,,,,False,False,,
163,1743181800000,129.28,129.39,129.22,129.37,292.6997,37845.705871,37845.705871,28-03-2025 17:10:00,129.3225,129.3995,129.54175,,129.315,True,False,False,False,,,,,False,False,,
164,1743181860000,129.37,129.4,129.18,129.18,213.3861,27591.14998,27591.14998,28-03-2025 17:11:00,129.29375,129.393,129.527,,129.2825,False,True,False,True,,129.18,,,False,False,,
165,1743181920000,129.18,129.47,129.18,129.47,235.9979,30528.791673,30528.791673,28-03-2025 17:12:00,129.31125,129.3965,129.51500000000001,,129.325,True,False,True,False,129.47,,,,False,False,,
166,1743181980000,129.47,129.62,129.42,129.62,314.7233,40750.010356,40750.010356,28-03-2025 17:13:00,129.36,129.406,129.509,,129.5325,True,False,False,False,,,,,False,False,,
167,1743182040000,129.62,129.73,129.52,129.73,914.0702,118436.170698,118436.170698,28-03-2025 17:14:00,129.40625,129.41299999999998,129.50650000000002,,129.65,True,False,False,False,,,,,False,False,,
168,1743182100000,129.73,129.75,129.65,129.65,170.6265,22135.860026,22135.860026,28-03-2025 17:15:00,129.45125000000002,129.4065,129.498,,129.695,True,False,False,False,,,,,False,False,,
169,1743182160000,129.65,129.78,129.62,129.73,191.6241,24851.950892,24851.950892,28-03-2025 17:16:00,129.50375,129.4175,129.49025,,129.695,False,True,False,False,,,,,False,False,,
170,1743182220000,129.73,129.9,129.69,129.9,577.3865,74966.762761,74966.762761,28-03-2025 17:17:00,129.58125,129.4435,129.49025,,129.805,True,False,True,False,129.9,,,,False,False,,
171,1743182280000,129.9,129.95,129.82,129.95,334.7451,43476.10435,43476.10435,28-03-2025 17:18:00,129.65375,129.4725,129.4955,,129.905,True,False,False,False,,,,,False,False,,
172,1743182340000,129.95,129.96,129.78,129.79,364.5255,47335.895055,47335.895055,28-03-2025 17:19:00,129.73,129.49099999999999,129.4975,,129.86999999999998,False,True,False,False,,,,,False,False,,
173,1743182400000,129.79,129.95,129.77,129.93,211.2368,27439.409383,27439.409383,28-03-2025 17:20:00,129.7875,129.5145,129.5,,129.86,False,True,False,False,,,,,False,False,,
174,1743182460000,129.93,129.98,129.87,129.98,459.1146,59646.55052,59646.55052,28-03-2025 17:21:00,129.8325,129.54850000000002,129.50775,,129.94,True,False,True,False,129.98,,,,False,False,,
175,1743182520000,129.98,129.98,129.87,129.89,289.6328,37628.040796,37628.040796,28-03-2025 17:22:00,129.8525,129.57,129.512,,129.93,False,True,False,False,,,,,False,False,,
176,1743182580000,129.89,129.9,129.8,129.89,346.9128,45044.934726,45044.934726,28-03-2025 17:23:00,129.8825,129.594,129.52,,129.87,False,True,False,False,,,,,False,False,,
177,1743182640000,129.89,129.91,129.73,129.73,208.8182,27110.443095,27110.443095,28-03-2025 17:24:00,129.8825,129.61399999999998,129.523,,129.815,False,True,False,False,,,,,False,False,,
178,1743182700000,129.73,129.73,129.58,129.59,157.3804,20405.304932,20405.304932,28-03-2025 17:25:00,129.84375,129.632,129.524,,129.6575,False,True,False,False,,,,,False,False,,
179,1743182760000,129.59,129.68,129.58,129.58,88.7199,11499.675797,11499.675797,28-03-2025 17:26:00,129.79749999999999,129.643,129.52349999999998,,129.60750000000002,False,True,False,False,,,,,False,False,,
180,1743182820000,129.58,129.64,129.58,129.61,94.0944,12197.168448,12197.168448,28-03-2025 17:27:00,129.775,129.65900000000002,129.52575,,129.60250000000002,False,True,False,False,,,,,False,False,,
181,1743182880000,129.61,129.61,129.52,129.52,213.231,27625.100058,27625.100058,28-03-2025 17:28:00,129.72375,129.6695,129.528,,129.565,False,True,False,False,,,,,False,False,,
182,1743182940000,129.52,129.6,129.47,129.59,97.4764,12626.687737,12626.687737,28-03-2025 17:29:00,129.67499999999998,129.685,129.5385,,129.54500000000002,False,True,False,False,,,,,False,False,,
183,1743183000000,129.59,129.6,129.34,129.35,370.3094,47921.379713,47921.379713,28-03-2025 17:30:00,129.60750000000002,129.68400000000003,129.54175,,129.47,False,True,False,False,,,,,False,False,,
184,1743183060000,129.35,129.58,129.27,129.58,402.2032,52039.594546,52039.594546,28-03-2025 17:31:00,129.56875,129.704,129.5485,,129.44500000000002,False,True,False,False,,,,,False,False,,
185,1743183120000,129.58,129.73,129.58,129.67,179.7321,23306.475841,23306.475841,28-03-2025 17:32:00,129.56125,129.714,129.55525,,129.64,True,False,False,False,,,,,False,False,,
186,1743183180000,129.67,129.7,129.43,129.43,326.274,42274.376221,42274.376221,28-03-2025 17:33:00,129.54125,129.7045,129.55525,,129.5575,False,True,False,True,,129.43,,,False,False,,
187,1743183240000,129.43,129.47,129.41,129.46,161.6781,20927.35114,20927.35114,28-03-2025 17:34:00,129.52625,129.691,129.552,,129.4425,False,True,False,False,,,,,False,False,,
188,1743183300000,129.46,129.53,129.37,129.5,202.6367,26229.847008,26229.847008,28-03-2025 17:35:00,129.5125,129.6835,129.54500000000002,,129.465,True,False,False,False,,,,,False,False,,
189,1743183360000,129.5,129.52,129.38,129.39,328.5736,42537.55576,42537.55576,28-03-2025 17:36:00,129.49625,129.66649999999998,129.542,,129.4475,False,True,False,True,,129.39,,,False,False,,
190,1743183420000,129.39,129.47,129.37,129.37,209.09,27060.831726,27060.831726,28-03-2025 17:37:00,129.46875,129.64,129.54175,,129.4,False,True,False,False,,,,,False,False,,
191,1743183480000,129.37,129.63,129.36,129.51,240.9293,31209.30041,31209.30041,28-03-2025 17:38:00,129.48875,129.618,129.54524999999998,,129.4675,True,False,False,False,,,,,False,False,,
192,1743183540000,129.51,129.57,129.51,129.55,312.4276,40472.813515,40472.813515,28-03-2025 17:39:00,129.485,129.60600000000002,129.5485,,129.535,True,False,False,False,,,,,False,False,,
193,1743183600000,129.55,129.6,129.41,129.41,263.1931,34079.813703,34079.813703,28-03-2025 17:40:00,129.4525,129.57999999999998,129.54725,,129.49249999999998,False,True,False,True,,129.41,,,False,False,,
194,1743183660000,129.41,129.44,129.37,129.37,114.0777,14761.00272,14761.00272,28-03-2025 17:41:00,129.445,129.5495,129.549,,129.3975,False,True,False,False,,,,,False,False,,
195,1743183720000,129.37,129.43,129.37,129.41,98.0355,12686.069852,12686.069852,28-03-2025 17:42:00,129.43875,129.5255,129.54775,,129.395,False,True,False,False,,,,,False,False,,
196,1743183780000,129.41,129.5,129.38,129.49,90.4443,11705.960744,11705.960744,28-03-2025 17:43:00,129.4375,129.5055,129.54975,,129.445,True,False,False,False,,,,,False,False,,
197,1743183840000,129.49,129.51,129.41,129.43,67.4098,8726.031416,8726.031416,28-03-2025 17:44:00,129.4425,129.4905,129.55225000000002,,129.45999999999998,True,False,False,False,,,,,False,False,,
198,1743183900000,129.43,129.46,129.4,129.45,79.6373,10307.423676,10307.423676,28-03-2025 17:45:00,129.4525,129.4835,129.55775,,129.435,False,True,False,True,,129.45,,,False,False,,
199,1743183960000,129.45,129.58,129.44,129.57,180.808,23414.560455,23414.560455,28-03-2025 17:46:00,129.46,129.483,129.563,129.7708,129.51,True,False,True,False,129.57,,0.1001499999999983,113781.20927459252,False,False,,
200,1743184020000,129.57,129.64,129.56,129.63,54.7873,7100.501806,7100.501806,28-03-2025 17:47:00,129.47,129.48399999999998,129.5715,129.77015,129.6,True,False,False,False,,,0.09974999999999824,112415.993581455,False,False,,
201,1743184080000,129.63,129.73,129.63,129.68,235.4515,30532.588246,30532.588246,28-03-2025 17:48:00,129.50375,129.492,129.58075000000002,129.769,129.66750000000002,True,False,False,False,,,0.09924999999999827,111550.265353665,False,False,,
202,1743184140000,129.68,129.7,129.6,129.6,114.6234,14859.060459,14859.060459,28-03-2025 17:49:00,129.5325,129.4925,129.58874999999998,129.7674,129.645,False,True,False,False,,,0.09959999999999837,110343.9191465175,False,False,,
203,1743184200000,129.6,129.71,129.57,129.69,120.9767,15684.160228,15684.160228,28-03-2025 17:50:00,129.5675,129.50949999999997,129.59675,129.76545,129.64249999999998,False,True,False,False,,,0.09924999999999827,109175.8421792775,False,False,,
204,1743184260000,129.69,129.88,129.67,129.83,250.7911,32538.069312,32538.069312,28-03-2025 17:51:00,129.60999999999999,129.522,129.613,129.7639,129.7675,True,False,True,False,129.83,,0.09964999999999848,108066.90259581752,False,False,,
205,1743184320000,129.83,129.9,129.68,129.78,460.3531,59730.486594,59730.486594,28-03-2025 17:52:00,129.65375,129.52749999999997,129.62075,129.76225,129.7975,True,False,False,False,,,0.09974999999999866,107105.63894901,False,False,,
206,1743184380000,129.78,129.94,129.78,129.94,313.3785,40691.081258,40691.081258,28-03-2025 17:53:00,129.715,129.553,129.62875000000003,129.7621,129.86,True,False,False,False,,,0.09984999999999858,106420.94162171251,False,False,,
207,1743184440000,129.94,129.94,129.85,129.85,293.6246,38135.682191,38135.682191,28-03-2025 17:54:00,129.75,129.5725,129.63174999999998,129.76135,129.895,True,False,False,False,,,0.10014999999999859,105488.22830235751,False,False,,
208,1743184500000,129.85,129.88,129.82,129.85,439.377,57051.84613,57051.84613,28-03-2025 17:55:00,129.7775,129.59,129.63675,129.76024999999998,129.85,False,True,False,False,,,0.09979999999999861,104910.115847115,False,False,,
209,1743184560000,129.85,129.92,129.84,129.92,208.3857,27066.934862,27066.934862,28-03-2025 17:56:00,129.8075,129.6165,129.6415,129.76045,129.8825,True,False,True,False,129.92,,0.0991999999999986,104143.49961977248,False,False,,
210,1743184620000,129.92,130.06,129.92,130.06,130.1441,16914.549386,16914.549386,28-03-2025 17:57:00,129.865,129.651,129.6455,129.76055,129.99,True,False,False,False,,,0.09909999999999869,103309.05529811251,False,False,,
211,1743184680000,130.06,130.06,129.92,129.92,193.9745,25215.559873,25215.559873,28-03-2025 17:58:00,129.89375,129.67149999999998,129.64475,129.759,129.98999999999998,False,True,False,False,,,0.09884999999999877,102820.947049575,False,False,,
212,1743184740000,129.92,130.05,129.92,130.05,169.0249,21974.194,21974.194,28-03-2025 17:59:00,129.92125,129.6965,129.65125,129.7576,129.985,False,True,False,False,,,0.09899999999999878,102233.21385095999,False,False,,
213,1743184800000,130.05,130.14,129.98,130.14,175.5645,22828.116915,22828.116915,28-03-2025 18:00:00,129.96625,129.733,129.6565,129.75734999999997,130.0775,True,False,True,False,130.14,,0.09874999999999858,101497.69327145998,False,False,,
214,1743184860000,130.14,130.15,129.94,129.94,323.0654,42023.378818,42023.378818,28-03-2025 18:01:00,129.96625,129.7615,129.65550000000002,129.75645,130.0425,False,True,False,False,,,0.09939999999999856,101060.11308365251,False,False,,
215,1743184920000,129.94,129.98,129.88,129.93,460.2759,59802.061535,59802.061535,28-03-2025 18:02:00,129.97625,129.7875,129.6565,129.75465,129.9325,False,True,False,False,,,0.09859999999999858,101028.71416972502,False,False,,
216,1743184980000,129.93,130.16,129.9,130.12,247.9707,32245.68192,32245.68192,28-03-2025 18:03:00,130.01,129.81900000000002,129.66225,129.75424999999998,130.0275,True,False,True,False,130.12,,0.09909999999999855,100899.52708323,False,False,,
217,1743185040000,130.12,130.12,129.95,129.96,348.666,45329.018122,45329.018122,28-03-2025 18:04:00,130.01500000000001,129.84550000000002,129.668,129.7533,130.0375,True,False,False,False,,,0.09964999999999861,100723.22392675502,False,False,,
218,1743185100000,129.96,130.05,129.96,130.05,396.9176,51591.109105,51591.109105,28-03-2025 18:05:00,130.01375,129.8755,129.67950000000002,129.75254999999999,130.005,False,True,False,False,,,0.09984999999999872,100420.1675484975,False,False,,
219,1743185160000,130.05,130.12,129.91,129.95,408.1345,53069.582978,53069.582978,28-03-2025 18:06:00,130.0175,129.89450000000002,129.68875,129.75265,130.0075,True,False,True,False,129.95,,0.09899999999999892,100351.826784405,False,False,,
220,1743185220000,129.95,130.02,129.91,129.98,451.656,58696.450477,58696.450477,28-03-2025 18:07:00,130.00875000000002,129.91199999999998,129.698,129.7525,129.965,False,True,False,False,,,0.098749999999999,100241.48821531501,False,False,,
221,1743185280000,129.98,129.98,129.82,129.84,270.8668,35173.060104,35173.060104,28-03-2025 18:08:00,129.97125,129.92000000000002,129.706,129.75154999999998,129.905,False,True,False,False,,,0.09934999999999888,99807.587312535,False,False,,
222,1743185340000,129.84,129.9,129.82,129.87,275.1335,35725.184918,35725.184918,28-03-2025 18:09:00,129.9625,129.93349999999998,129.713,129.7508,129.85750000000002,False,True,False,False,,,0.09944999999999894,99294.8389001625,False,False,,
223,1743185400000,129.87,129.9,129.81,129.87,1020.1438,132446.814708,132446.814708,28-03-2025 18:10:00,129.95499999999998,129.9425,129.726,129.7502,129.8625,True,False,False,False,,,0.09929999999999893,99380.71644784501,False,False,,
224,1743185460000,129.87,129.97,129.86,129.97,51.0359,6628.895559,6628.895559,28-03-2025 18:11:00,129.93625,129.9495,129.73575,129.75005000000002,129.91750000000002,True,False,False,False,,,0.09974999999999895,98748.399632385,False,False,,
225,1743185520000,129.97,130.13,129.97,129.99,182.9726,23800.02233,23800.02233,28-03-2025 18:12:00,129.94,129.96,129.74375,129.74935,130.01500000000001,True,False,False,False,,,0.09919999999999903,98384.11713795751,False,False,,
226,1743185580000,129.99,130.04,129.94,129.94,231.9512,30148.908717,30148.908717,28-03-2025 18:13:00,129.92624999999998,129.95999999999998,129.75650000000002,129.74804999999998,129.9775,False,True,False,True,,129.94,0.09909999999999912,97935.95462398499,False,False,,
227,1743185640000,129.94,129.94,129.81,129.84,199.3937,25890.82754,25890.82754,28-03-2025 18:14:00,129.9125,129.9595,129.76600000000002,129.7464,129.8825,False,True,False,False,,,0.09944999999999908,97267.09338867752,False,False,,
228,1743185700000,129.84,129.9,129.83,129.83,179.1587,23267.864938,23267.864938,28-03-2025 18:15:00,129.89375,129.95850000000002,129.77425,129.74565,129.85000000000002,False,True,False,False,,,0.09854999999999904,96550.1683146375,False,False,,
229,1743185760000,129.83,129.83,129.75,129.76,231.4152,30034.113172,30034.113172,28-03-2025 18:16:00,129.88375,129.9505,129.78349999999998,129.74545,129.79250000000002,False,True,False,False,,,0.09799999999999925,96282.346438965,False,False,,
230,1743185820000,129.76,129.79,129.54,129.69,796.5688,103258.417467,103258.417467,28-03-2025 18:17:00,129.86124999999998,129.93200000000002,129.79149999999998,129.74465,129.695,False,True,False,False,,,0.09809999999999931,96449.54946242251,False,False,,
231,1743185880000,129.69,129.69,129.57,129.59,673.7272,87323.99215,87323.99215,28-03-2025 18:18:00,129.82625,129.9155,129.79350000000002,129.74245000000002,129.635,False,True,False,False,,,0.09769999999999925,96642.13689595499,False,False,,
232,1743185940000,129.59,129.64,129.51,129.56,1352.349,175188.67549,175188.67549,28-03-2025 18:19:00,129.775,129.89100000000002,129.79375,129.73975,129.575,False,True,False,False,,,0.0974999999999993,97318.39432836749,False,False,,
233,1743186000000,129.56,129.58,129.53,129.57,245.54,31809.76399,31809.76399,28-03-2025 18:20:00,129.7225,129.8625,129.79775,129.73755,129.56,False,True,False,False,,,0.09709999999999923,96726.37661513248,False,False,,
234,1743186060000,129.57,129.57,129.41,129.42,598.3549,77481.21758,77481.21758,28-03-2025 18:21:00,129.6575,129.8365,129.79899999999998,129.7354,129.49249999999998,False,True,False,False,,,0.09704999999999928,96477.6009163125,False,False,,
235,1743186120000,129.42,129.5,129.41,129.46,334.7801,43339.578458,43339.578458,28-03-2025 18:22:00,129.60999999999999,129.81300000000002,129.80024999999998,129.73405,129.4475,False,True,False,False,,,0.09664999999999935,95877.4368906225,False,False,,
236,1743186180000,129.46,129.46,129.26,129.27,243.4908,31492.249863,31492.249863,28-03-2025 18:23:00,129.54000000000002,129.7705,129.79475,129.7323,129.3625,False,True,False,False,,,0.09704999999999941,95408.9099793825,False,False,,
237,1743186240000,129.27,129.27,129.17,129.17,208.0895,26886.445752,26886.445752,28-03-2025 18:24:00,129.46625,129.731,129.78825,129.72955,129.22,False,True,False,False,,,0.09704999999999955,94690.1826972525,False,False,,
238,1743186300000,129.17,129.24,129.17,129.17,165.1918,21341.640942,21341.640942,28-03-2025 18:25:00,129.40125,129.687,129.78125,129.72705,129.18749999999997,False,True,False,False,,,0.0967999999999995,93847.8386772,False,False,,
239,1743186360000,129.17,129.29,129.13,129.29,542.7883,70112.50436,70112.50436,28-03-2025 18:26:00,129.36374999999998,129.654,129.77425,129.725,129.22,True,False,False,False,,,0.09724999999999952,93644.08210705499,False,False,,
240,1743186420000,129.29,129.32,129.23,129.25,444.5344,57462.984227,57462.984227,28-03-2025 18:27:00,129.325,129.6175,129.76475,129.7229,129.2725,True,False,False,False,,,0.09729999999999947,92798.39159619,False,False,,
241,1743186480000,129.25,129.35,129.24,129.33,559.2023,72294.695722,72294.695722,28-03-2025 18:28:00,129.295,129.592,129.756,129.7215,129.29250000000002,True,False,False,False,,,0.09739999999999967,92328.177576165,False,False,,
242,1743186540000,129.33,129.39,129.32,129.32,283.9586,36730.61764,36730.61764,28-03-2025 18:29:00,129.2825,129.5645,129.749,129.72019999999998,129.34,True,False,False,False,,,0.09729999999999976,91875.157227585,False,False,,
243,1743186600000,129.32,129.42,129.31,129.38,321.5818,41602.724062,41602.724062,28-03-2025 18:30:00,129.27249999999998,129.54,129.74124999999998,129.71795,129.35750000000002,True,False,False,False,,,0.09634999999999977,90818.5506949275,False,False,,
244,1743186660000,129.38,129.5,129.38,129.44,239.1863,30962.075592,30962.075592,28-03-2025 18:31:00,129.29375,129.5135,129.7315,129.71554999999998,129.425,True,False,False,False,,,0.0961999999999999,89888.35533151499,False,False,,
245,1743186720000,129.44,129.68,129.44,129.66,143.8895,18648.525775,18648.525775,28-03-2025 18:32:00,129.355,129.49699999999999,129.7285,129.7154,129.555,True,False,False,False,,,0.09614999999999994,88681.5726605775,False,False,,
246,1743186780000,129.66,129.68,129.59,129.63,118.2645,15331.205574,15331.205574,28-03-2025 18:33:00,129.4125,129.4815,129.72075,129.71395,129.64000000000001,True,False,False,False,,,0.09515000000000001,87564.0515151525,False,False,,
247,1743186840000,129.63,129.73,129.6,129.73,187.9779,24376.824595,24376.824595,28-03-2025 18:34:00,129.4675,129.476,129.71775,129.71355,129.6725,True,False,False,False,,,0.09510000000000005,86388.70357717501,False,False,,
248,1743186900000,129.73,129.77,129.69,129.69,295.4077,38324.300504,38324.300504,28-03-2025 18:35:00,129.52249999999998,129.469,129.71374999999998,129.71355000000003,129.72,True,False,False,False,,,0.09469999999999999,85071.8329808775,False,False,,
249,1743186960000,129.69,129.72,129.64,129.65,146.3443,18977.267843,18977.267843,28-03-2025 18:36:00,129.5625,129.4635,129.707,129.7133,129.67499999999998,False,True,False,False,,,0.09484999999999999,84310.27315764749,False,False,,
250,1743187020000,129.65,129.65,129.6,129.62,130.0503,16857.540214,16857.540214,28-03-2025 18:37:00,129.6,129.45999999999998,129.696,129.7125,129.63,False,True,False,False,,,0.09459999999999993,83361.6214826325,False,False,,
251,1743187080000,129.62,129.63,129.48,129.58,724.4118,93845.640737,93845.640737,28-03-2025 18:38:00,129.625,129.4595,129.6875,129.7117,129.57750000000001,False,True,False,False,,,0.09459999999999993,83098.74310948499,False,False,,
252,1743187140000,129.58,129.58,129.48,129.49,140.6074,18209.64915,18209.64915,28-03-2025 18:39:00,129.63125,129.456,129.6735,129.7107,129.5325,False,True,False,False,,,0.0947999999999999,82566.692963685,False,False,,
253,1743187200000,129.49,129.51,129.47,129.48,86.054,11143.587819,11143.587819,28-03-2025 18:40:00,129.60875,129.4515,129.65699999999998,129.71030000000002,129.4875,False,True,False,False,,,0.09420000000000002,82144.5558177525,False,False,,
254,1743187260000,129.48,129.49,129.38,129.39,306.4838,39674.658672,39674.658672,28-03-2025 18:41:00,129.57874999999999,129.45,129.64325,129.70905000000002,129.435,False,True,False,False,,,0.09425000000000011,81700.7737627875,False,False,,
255,1743187320000,129.39,129.51,129.39,129.5,180.7952,23402.616265,23402.616265,28-03-2025 18:42:00,129.54999999999998,129.452,129.6325,129.7088,129.4475,True,False,True,False,129.5,,0.09435000000000031,81253.108076715,False,False,,
256,1743187380000,129.5,129.58,129.5,129.58,245.2459,31773.787681,31773.787681,28-03-2025 18:43:00,129.53625,129.4675,129.619,129.70955,129.54000000000002,True,False,False,False,,,0.09415000000000034,80895.619769715,False,False,,
257,1743187440000,129.58,129.58,129.52,129.55,128.8601,16692.635897,16692.635897,28-03-2025 18:44:00,129.52375,129.4865,129.60875,129.7108,129.5575,True,False,False,False,,,0.09365000000000037,80242.182740205,False,False,,
258,1743187500000,129.55,129.59,129.52,129.54,277.7155,35983.032071,35983.032071,28-03-2025 18:45:00,129.51375000000002,129.505,129.59599999999998,129.71195,129.54999999999998,False,True,False,False,,,0.09365000000000051,79961.861481225,False,False,,
259,1743187560000,129.54,129.54,129.42,129.42,95.5252,12367.859438,12367.859438,28-03-2025 18:46:00,129.49375,129.5115,129.58274999999998,129.7115,129.48,False,True,False,False,,,0.0932500000000006,79492.76690547,False,False,,
260,1743187620000,129.42,129.44,129.4,129.43,50.2459,6502.502726,6502.502726,28-03-2025 18:47:00,129.48624999999998,129.5205,129.56900000000002,129.71075000000002,129.4225,False,True,False,False,,,0.09295000000000059,79121.74259280748,False,False,,
261,1743187680000,129.43,129.57,129.43,129.54,79.0859,10241.91848,10241.91848,28-03-2025 18:48:00,129.49375,129.531,129.5615,129.71120000000002,129.4925,True,False,True,False,129.54,,0.09285000000000039,78700.5560117625,False,False,,
262,1743187740000,129.54,129.55,129.45,129.48,38.1462,4939.342438,4939.342438,28-03-2025 18:49:00,129.505,129.53900000000002,129.55175,129.711,129.505,True,False,False,False,,,0.0928000000000003,78127.9845535725,False,False,,
263,1743187800000,129.48,129.49,129.44,129.47,82.2254,10645.335436,10645.335436,28-03-2025 18:50:00,129.50125,129.5435,129.54175,129.71105,129.47,False,True,False,True,,129.47,0.09255000000000024,77582.95041109501,False,False,,
264,1743187860000,129.47,129.53,129.43,129.43,153.4281,19866.657775,19866.657775,28-03-2025 18:51:00,129.48250000000002,129.543,129.52825,129.70955,129.465,False,True,False,False,,,0.09140000000000029,77296.52179581,False,False,,
265,1743187920000,129.43,129.53,129.38,129.49,174.2914,22561.613285,22561.613285,28-03-2025 18:52:00,129.475,129.5345,129.51575,129.7073,129.4575,False,True,False,False,,,0.09065000000000026,76731.58419447001,False,False,,
266,1743187980000,129.49,129.51,129.4,129.48,131.0149,16961.766412,16961.766412,28-03-2025 18:53:00,129.4675,129.527,129.50425,129.7043,129.47,True,False,False,False,,,0.09000000000000029,76037.59227582751,False,False,,
267,1743188040000,129.48,129.59,129.48,129.58,26.8739,3480.644973,3480.644973,28-03-2025 18:54:00,129.48749999999998,129.5195,129.49775,129.7028,129.5325,True,False,False,False,,,0.08950000000000032,75244.6268970525,False,False,,
268,1743188100000,129.58,129.68,129.57,129.68,49.3964,6402.323389,6402.323389,28-03-2025 18:55:00,129.51875,129.519,129.49399999999997,129.70105,129.6275,True,False,False,False,,,0.08925000000000026,74774.48671584,False,False,,
269,1743188160000,129.68,129.68,129.56,129.56,89.1408,11554.856133,11554.856133,28-03-2025 18:56:00,129.52125,129.5145,129.489,129.69825,129.62,False,True,False,False,,,0.08940000000000026,74310.82579757251,False,False,,
270,1743188220000,129.56,129.68,129.56,129.6,312.9816,40574.4792,40574.4792,28-03-2025 18:57:00,129.53625,129.5135,129.48675,129.6957,129.6,False,True,False,False,,,0.08955000000000027,74076.13250793,False,False,,
271,1743188280000,129.6,129.6,129.54,129.59,72.9179,9448.184996,9448.184996,28-03-2025 18:58:00,129.55125,129.514,129.48674999999997,129.69299999999998,129.5825,False,True,False,False,,,0.08950000000000032,73494.8397070125,False,False,,
272,1743188340000,129.59,129.62,129.58,129.59,70.5788,9147.184106,9147.184106,28-03-2025 18:59:00,129.57125000000002,129.519,129.4875,129.6901,129.59500000000003,True,False,True,False,129.59,,0.08930000000000035,73048.87609422748,False,False,,
273,1743188400000,129.59,129.59,129.54,129.56,91.5494,11860.723141,11860.723141,28-03-2025 19:00:00,129.58,129.523,129.48725,129.687,129.57,False,True,False,False,,,0.08940000000000026,72436.973621475,False,False,,
274,1743188460000,129.56,129.56,129.51,129.52,90.1938,11682.804826,11682.804826,28-03-2025 19:01:00,129.585,129.5295,129.48975,129.68355,129.5375,False,True,False,False,,,0.08945000000000021,71766.63805371751,False,False,,
275,1743188520000,129.52,129.52,129.4,129.4,186.6149,24159.078062,24159.078062,28-03-2025 19:02:00,129.5625,129.5245,129.48825000000002,129.6805,129.46,False,True,False,False,,,0.08905000000000016,71516.5225343775,False,False,,
276,1743188580000,129.4,129.41,129.33,129.38,100.823,13044.24173,13044.24173,28-03-2025 19:03:00,129.525,129.5145,129.491,129.6776,129.38,False,True,False,False,,,0.08890000000000028,71180.31202866751,False,False,,
277,1743188640000,129.38,129.41,129.25,129.25,78.1212,10104.277386,10104.277386,28-03-2025 19:04:00,129.48624999999998,129.49949999999998,129.493,129.6741,129.3225,False,True,False,False,,,0.08950000000000018,70896.0699700875,False,False,,
278,1743188700000,129.25,129.28,129.22,129.27,193.1198,24960.892612,24960.892612,28-03-2025 19:05:00,129.44500000000002,129.486,129.4955,129.66985,129.255,False,True,False,False,,,0.08875000000000015,70094.71177141501,False,False,,
